5300 2 2
4034 2 0.934 0.32
4035 2 -0.226 -1.45
4036 2 -0.667 -0.895
4037 2 -0.0337 -1.36
4038 1 -0.0411 0.32
4039 1 -1.78 -0.607
4040 2 -0.495 1.31
4041 2 -0.823 0.729
4042 1 0.916 -0.0255
4043 2 1.7 0.0023
4044 2 -0.563 1.29
4045 1 -0.995 -0.507
4046 1 -1.39 -0.943
4047 1 -1.75 -1.63
4048 2 0.742 0.744
4049 2 -0.435 -1.53
4050 2 2.27 0.284
4051 2 0.175 -0.887
4052 2 1.17 1.37
4053 1 -1.75 -1.27
4054 2 -1.33 0.878
4055 1 -0.238 1.74
4056 2 0.99 1.02
4057 2 -1.9 0.856
4058 1 -1.64 -1.16
4059 1 -0.415 0.463
4060 1 0.435 0.397
4061 2 -0.306 2.28
4062 2 0.569 1.15
4063 1 1.04 -1.17
4064 1 -1.28 -1.12
4065 2 -1.07 1.3
4066 2 -0.211 -0.637
4067 2 -0.104 -1.15
4068 2 -0.0169 -0.939
4069 1 -1.4 0.247
4070 2 -0.897 -0.972
4071 1 -1.68 -0.472
4072 1 0.655 1.72
4073 1 -0.58 -0.579
4074 1 0.688 -0.878
4075 2 1.55 -0.00546
4076 2 -2.25 0.167
4077 1 0.252 0.258
4078 2 1.54 -0.749
4079 1 -1.5 0.0847
4080 2 -0.851 -1.26
4081 1 -0.403 -0.636
4082 2 -0.138 -1.03
4083 1 1.94 1.25
4084 2 -0.651 1.12
4085 2 -0.562 -1.12
4086 2 1.66 -0.402
4087 1 -1.31 0.239
4088 2 -0.0113 -0.78
4089 1 0.0821 -0.398
4090 1 -0.639 0.68
4091 1 -1.49 -0.221
4092 1 -0.006 -0.32
4093 1 0.782 -0.139
4094 2 -1.33 0.897
4095 1 -1.19 -0.774
4096 2 0.127 1.94
4097 1 -1.29 -0.23
4098 1 0.76 -1.16
4099 1 -0.992 -0.0156
4100 2 -0.396 1.21
4101 2 -0.665 -1.04
4102 1 1.24 -1.33
4103 2 -0.22 -1.12
4104 2 -1.54 0.562
4105 1 -0.159 -0.12
4106 1 1.03 -0.805
4107 2 -0.625 1.38
4108 1 -1.79 -0.124
4109 2 -0.0656 -1.57
4110 1 1.12 -0.908
4111 1 -1.28 -0.259
4112 2 -0.309 1.16
4113 2 -0.625 -0.675
4114 1 -0.752 -0.117
4115 1 -1.1 0.322
4116 1 1.09 1.49
4117 1 -0.867 0.214
4118 1 0.596 -0.172
4119 2 -0.704 0.71
4120 2 0.672 1.57
4121 2 1.38 0.698
4122 2 -1.34 0.54
4123 1 0.429 1.94
4124 1 0.381 1.61
4125 2 0.129 -0.889
4126 1 -1.01 -0.0908
4127 1 -0.651 -0.528
4128 1 0.0439 2.03
4129 2 -2.37 -0.01
4130 1 -0.553 -0.687
4131 1 -1.47 -0.817
4132 2 1.36 -0.412
4133 2 1.92 0.0429
4134 1 -0.673 -0.177
4135 2 1.32 0.218
4136 1 0.221 0.946
4137 2 1.05 0.899
4138 2 0.942 0.248
4139 1 -1.7 -1.79
4140 2 0.359 1.52
4141 1 -0.977 0.639
4142 2 -1.02 -1.19
4143 2 -0.496 1.41
4144 2 1.45 0.273
4145 1 1.16 -1.1
4146 2 -0.878 -1.46
4147 2 0.983 0.203
4148 1 0.167 -0.793
4149 2 -1.67 1.1
4150 1 -1.28 -0.471
4151 2 1.1 0.74
4152 1 0.435 1.31
4153 1 -1.41 -0.357
4154 1 -0.00145 -0.7
4155 2 1.5 -0.993
4156 2 -0.248 -1.69
4157 2 -0.819 -1.21
4158 2 1.78 0.272
4159 2 -1.04 1.13
4160 2 -0.536 -0.814
4161 2 -0.663 -1.47
4162 1 0.355 -0.222
4163 2 0.486 0.991
4164 1 -1.33 -0.12
4165 1 0.975 -1.34
4166 1 0.431 1.64
4167 1 -0.516 -0.92
4168 2 0.0479 -1.06
4169 2 -1.04 -1.08
4170 2 -0.767 -1.2
4171 2 0.613 1.35
4172 1 -0.834 -0.258
4173 1 0.473 -1.11
4174 2 -0.734 1.25
4175 1 2.2 1.14
4176 2 -0.443 1.02
4177 2 -0.568 -0.873
4178 1 -0.452 -0.717
4179 2 0.14 1.25
4180 2 1.22 0.325
4181 1 2.18 1.13
4182 2 1.52 0.315
4183 2 -0.276 -1.19
4184 1 -0.29 0.7
4185 1 -1.22 0.177
4186 1 0.799 -0.99
4187 2 -0.0163 -1.07
4188 2 1.51 -0.355
4189 2 0.431 -1.46
4190 2 -0.264 -1.14
4191 2 1.14 0.607
4192 1 -0.508 -0.694
4193 2 1.53 0.228
4194 1 2.07 1.37
4195 1 1.78 1.01
4196 2 -0.0175 -1.21
4197 2 -0.295 -1.27
4198 1 -0.743 0.685
4199 2 0.405 -1.2
4200 2 0.351 -0.964
4201 1 0.192 1.94
4202 2 -0.867 1.09
4203 2 1.21 0.752
4204 2 0.545 1.28
4205 2 0.985 0.114
4206 2 -0.544 -0.831
4207 2 1.12 0.293
4208 1 -1.44 -0.47
4209 1 -0.077 1.87
4210 2 -0.956 1.11
4211 1 1.35 -0.962
4212 1 0.234 -0.413
4213 2 -0.861 -1.21
4214 2 0.599 1.14
4215 1 -1.38 -0.826
4216 2 -1.37 0.928
4217 2 0.395 1.21
4218 1 1.01 -0.437
4219 1 1.1 -1.17
4220 1 0.999 -1.12
4221 2 -0.381 -0.917
4222 1 0.817 -0.941
4223 1 0.184 0.558
4224 2 -0.334 -1.34
4225 1 0.974 -1.32
4226 2 0.655 1.14
4227 1 -0.209 -0.356
4228 2 -0.511 1.53
4229 1 -0.891 -0.617
4230 2 0.0545 -1.32
4231 1 0.545 -0.165
4232 2 1.29 0.488
4233 1 0.364 -0.269
4234 1 -1.11 0.308
4235 2 -0.421 -1.09
4236 2 0.849 0.907
4237 2 -1.17 1.08
4238 1 0.629 -0.617
4239 1 0.424 0.0533
4240 2 0.179 1.87
4241 2 1.36 -0.117
4242 2 1.02 0.729
4243 1 0.252 -0.389
4244 2 -0.549 1.03
4245 2 1.27 0.775
4246 2 -0.0192 -1.03
4247 1 -1.31 0.0708
4248 1 -0.719 0.242
4249 1 -0.633 0.257
4250 2 -0.491 -1.55
4251 1 -1.84 -0.366
4252 2 -0.457 -0.983
4253 1 -0.565 -0.0822
4254 2 0.401 -1.31
4255 1 -0.561 -0.787
4256 2 -1.74 0.697
4257 2 0.745 0.877
4258 1 0.617 1.34
4259 1 -1.77 -1.19
4260 2 1.88 0.325
4261 2 1.09 0.155
4262 2 0.0899 -1.09
4263 1 0.229 0.613
4264 1 1.05 -0.655
4265 1 -1.15 -0.545
4266 2 -0.555 0.908
4267 2 1.45 0.211
4268 2 0.132 -1.49
4269 2 1 0.654
4270 2 -0.487 -0.797
4271 1 0.643 -0.351
4272 1 -0.0744 -0.463
4273 2 -0.0476 -1.24
4274 1 0.478 0.46
4275 2 -0.398 -1.28
4276 2 0.335 1.15
4277 2 -0.397 -1.1
4278 1 0.625 1.38
4279 1 -0.648 -0.713
4280 2 -0.4 -1.15
4281 1 0.762 -0.334
4282 1 0.137 1.94
4283 2 -0.726 -1.17
4284 2 -1.13 1.01
4285 1 1.34 -0.632
4286 2 -0.0261 -1.38
4287 2 -1.21 -1.22
4288 2 1.55 0.482
4289 2 -0.794 1.24
4290 2 0.517 1.46
4291 2 -0.865 1.6
4292 1 -1.57 -0.561
4293 2 0.329 0.606
4294 2 0.497 2.23
4295 1 -0.529 0.365
4296 2 -1.82 0.474
4297 2 0.948 0.985
4298 2 -0.488 -1.31
4299 1 1.46 -1.06
4300 2 -1.67 0.88
4301 1 2.4 1.2
4302 1 1.57 -0.909
4303 2 -0.144 1.68
4304 1 0.123 -0.283
4305 2 -1.23 -0.977
4306 2 -1.69 0.614
4307 2 1.71 -0.945
4308 2 -0.135 -1.1
4309 1 -1.35 -0.57
4310 2 -0.0117 -1.34
4311 2 1.31 0.151
4312 2 0.983 0.611
4313 1 -1.52 -0.00335
4314 2 0.976 1.24
4315 1 0.0271 1.83
4316 2 -1.4 0.98
4317 2 -0.45 -0.928
4318 2 -2.09 0.604
4319 2 0.455 0.877
4320 2 0.193 1.72
4321 2 -0.304 1.5
4322 1 -1.98 -0.655
4323 2 -0.0237 -1
4324 2 -0.184 -1.4
4325 1 0.458 -0.157
4326 1 -1.45 -1.22
4327 2 -0.152 -1.11
4328 1 -0.0208 1.76
4329 2 1.31 0.208
4330 2 -1.06 -1.54
4331 1 -1.24 0.1
4332 2 0.715 1.3
4333 1 -1.77 -0.455
4334 1 0.75 1.63
4335 2 1.12 0.422
4336 2 1.88 -1.13
4337 1 0.894 -0.742
4338 1 0.756 -0.0709
4339 2 -0.734 0.881
4340 2 0.301 -1.29
4341 1 0.426 0.194
4342 2 -1.93 0.96
4343 1 0.258 0.482
4344 2 0.272 -1.6
4345 2 0.194 -1.27
4346 1 -2.28 -1.02
4347 1 -1.55 -0.61
4348 1 -1.36 -0.324
4349 2 0.869 0.576
4350 2 1.59 -0.111
4351 1 -0.424 0.0207
4352 1 0.621 1.32
4353 1 -0.0367 -0.144
4354 2 0.735 0.932
4355 2 1.74 0.195
4356 1 -0.482 0.0903
4357 2 -0.201 1.35
4358 2 -0.0882 1.17
4359 2 0.831 1.35
4360 2 0.762 0.344
4361 2 0.777 0.312
4362 2 0.813 1.06
4363 2 -0.507 1.89
4364 2 0.163 -1.08
4365 2 -0.9 0.858
4366 2 1.88 -0.289
4367 2 0.273 1.79
4368 2 1.47 -0.531
4369 1 -0.814 0.23
4370 1 -0.422 -0.241
4371 1 0.996 1.46
4372 2 0.0432 -1.39
4373 1 0.591 -0.427
4374 1 -0.698 -0.726
4375 2 -0.536 1.19
4376 1 -0.53 0.101
4377 2 0.494 1.18
4378 1 -0.305 0.194
4379 2 0.0878 -1.08
4380 1 -0.752 0.342
4381 1 0.135 0.0532
4382 2 -0.0461 1.65
4383 2 1.29 0.0437
4384 2 -0.534 -1.23
4385 2 -0.269 1.37
4386 2 -0.803 -1.09
4387 2 0.915 1.15
4388 2 0.676 0.925
4389 2 1.28 0.373
4390 1 -0.699 -0.359
4391 1 -0.222 0.259
4392 1 -1.6 -1.44
4393 1 -0.665 0.357
4394 2 -0.615 -0.97
4395 1 0.938 -0.255
4396 2 -0.926 0.916
4397 1 -0.854 -0.379
4398 2 -0.611 -1.28
4399 1 -1.01 0.357
4400 2 -1.19 1.14
4401 1 -0.728 -0.76
4402 2 -0.768 -0.909
4403 2 -0.173 1.59
4404 2 0.229 1.63
4405 2 0.513 0.741
4406 2 -0.0773 -1.22
4407 2 -0.114 -1.5
4408 1 -1.3 0.651
4409 1 0.5 0.762
4410 1 -1.15 -0.562
4411 1 0.884 -0.766
4412 2 -0.83 -1.08
4413 1 -1.6 -1.32
4414 2 0.781 0.911
4415 1 -1.32 0.0399
4416 2 0.673 2.52
4417 2 -0.855 1.22
4418 2 0.0893 -1.1
4419 1 -1.52 -0.993
4420 2 -0.355 1.28
4421 2 0.273 -1.45
4422 1 -1.27 -0.688
4423 1 0.157 -0.652
4424 2 -1.18 1.17
4425 2 -0.736 -1.14
4426 1 0.603 0.145
4427 2 0.722 0.368
4428 2 -0.38 -1.27
4429 2 1.66 -0.384
4430 2 -0.118 -1.26
4431 1 0.689 -0.187
4432 2 -0.886 -1.27
4433 2 -1.47 0.52
4434 2 1.07 0.668
4435 1 -1.94 -0.761
4436 2 0.41 1.01
4437 2 -0.78 -1.37
4438 1 0.344 1.38
4439 2 0.22 -1.36
4440 2 -0.621 1.11
4441 2 0.707 1.37
4442 2 0.196 1.76
4443 2 0.44 -0.936
4444 2 1.37 0.219
4445 2 0.284 1.86
4446 2 1.45 0.169
4447 2 0.941 1.46
4448 2 -0.275 -1.6
4449 1 -1.5 0.282
4450 1 0.121 0.219
4451 2 -1.87 0.373
4452 1 -1.51 -0.626
4453 2 1.41 0.319
4454 2 0.919 0.798
4455 2 0.533 1.76
4456 1 0.845 0.00714
4457 2 -0.203 1.26
4458 2 -0.52 1.35
4459 2 -0.0696 -0.896
4460 1 -0.914 0.317
4461 2 -0.688 -1.14
4462 2 1.07 0.399
4463 2 -0.411 -1.34
4464 2 0.924 0.861
4465 2 -0.901 -1.13
4466 2 1.55 -0.0305
4467 2 1.15 0.565
4468 2 -0.572 1.16
4469 2 0.155 1.88
4470 1 1.43 -0.816
4471 2 -0.858 -1.2
4472 1 -0.0652 0.631
4473 1 0.16 -0.616
4474 2 -1.53 0.501
4475 1 -1.45 -1.14
4476 1 -0.113 2.13
4477 1 -0.241 -0.374
4478 2 -0.49 -1.45
4479 2 -0.861 -0.972
4480 2 1.14 0.212
4481 2 -0.44 -1.3
4482 2 -0.98 -1.49
4483 1 -1.69 -0.176
4484 2 0.84 1.42
4485 1 -0.972 0.473
4486 2 -0.668 0.919
4487 2 0.732 0.493
4488 1 0.535 1.46
4489 1 -1.4 -0.183
4490 2 1.26 0.305
4491 1 -0.996 -0.984
4492 2 -0.534 -1.4
4493 2 0.733 0.926
4494 1 0.587 0.0331
4495 2 0.0125 -0.665
4496 2 0.835 1.24
4497 2 -0.942 -1.15
4498 1 0.0368 -0.239
4499 1 1.5 1.5
4500 2 -0.744 -1.39
4501 1 -0.472 0.267
4502 2 0.304 1.61
4503 1 -0.0439 0.305
4504 1 -1.96 -1.09
4505 2 1.31 0.17
4506 1 -1.78 -0.253
4507 2 -1.21 0.918
4508 1 0.457 0.191
4509 2 0.998 0.37
4510 2 0.513 1.5
4511 1 -0.714 -0.161
4512 2 0.0722 1.8
4513 2 1.33 -0.0673
4514 1 0.508 -0.331
4515 1 0.862 -1.24
4516 2 0.65 1.86
4517 2 1.74 -0.143
4518 2 0.417 -1.54
4519 1 0.466 0.281
4520 1 1.73 0.979
4521 2 -0.314 -0.72
4522 1 0.0981 0.465
4523 2 -1.08 1.01
4524 1 2.37 1.07
4525 2 0.143 -0.786
4526 2 0.032 -1.5
4527 2 0.739 2.14
4528 1 0.396 1.81
4529 2 0.538 1.38
4530 2 0.0325 -1.46
4531 2 -0.391 1.32
4532 2 -0.695 1.08
4533 1 -1.84 -0.846
4534 2 -0.824 1.1
4535 1 1.16 -1.24
4536 2 0.7 1.14
4537 2 -0.17 1.18
4538 1 -0.0932 0.472
4539 2 0.164 -1.18
4540 2 0.443 1.54
4541 1 -1.22 0.0836
4542 2 -0.188 -1.27
4543 1 0.109 -0.522
4544 1 1.62 1.19
4545 1 -0.853 0.358
4546 1 -1.69 -1.14
4547 1 0.725 -0.99
4548 2 0.25 -1.1
4549 1 -1.22 0.569
4550 2 0.627 0.125
4551 2 -0.0699 -1.2
4552 2 0.594 1.8
4553 2 -0.901 -1.56
4554 2 1.02 0.0975
4555 1 -0.149 -0.0185
4556 2 -0.226 -1.09
4557 2 1.11 0.685
4558 2 -0.301 1.69
4559 1 0.471 -0.445
4560 2 -0.827 1.23
4561 1 -0.672 -0.0414
4562 2 0.606 -0.877
4563 1 -0.64 0.705
4564 2 0.14 -0.8
4565 2 0.425 -1.21
4566 1 0.966 -0.199
4567 2 1.06 0.629
4568 1 0.839 -1.15
4569 2 0.379 1.74
4570 2 0.603 -1
4571 2 -0.463 -1.2
4572 1 1.18 1.42
4573 1 1.09 -1.12
4574 1 0.9 -1.36
4575 1 1.11 -1.1
4576 2 1.46 -0.111
4577 1 0.242 0.347
4578 2 0.669 0.98
4579 1 -1.2 -0.826
4580 2 -1.13 0.928
4581 2 -0.799 1.11
4582 2 -0.108 1.7
4583 2 -1.18 0.692
4584 1 -0.787 -0.113
4585 2 -0.412 -0.689
4586 1 -0.452 0.524
4587 1 0.29 -0.515
4588 2 -0.518 -0.914
4589 1 -1.1 0.419
4590 1 1.34 1.44
4591 2 -1.46 0.594
4592 2 -0.613 1.1
4593 2 1.5 0.0442
4594 2 1.34 -0.0272
4595 2 -0.146 -0.869
4596 2 0.0726 -1.31
4597 1 -0.198 -0.661
4598 2 -0.0776 -1.35
4599 1 -1.22 -0.68
4600 2 1.17 0.407
4601 2 1.34 0.0998
4602 1 1.25 -1.25
4603 1 0.712 1.49
4604 2 -0.516 -0.915
4605 2 -1.63 0.728
4606 2 -0.514 -1.21
4607 2 1.12 0.822
4608 2 -0.076 -1.12
4609 1 -0.678 -0.417
4610 2 -0.897 -1.04
4611 2 1.12 0.375
4612 1 -1.94 -1.61
4613 2 -0.756 -0.679
4614 1 0.825 -1.28
4615 2 1.8 0.0607
4616 2 0.108 -1.21
4617 1 2.18 1.21
4618 1 0.634 0.366
4619 2 1.26 0.799
4620 2 -0.702 -0.811
4621 1 -0.336 -0.0523
4622 2 -0.729 1.5
4623 2 1.3 0.749
4624 1 0.283 0.394
4625 1 0.247 1.65
4626 2 0.212 1.81
4627 2 1.08 -0.628
4628 1 -0.852 -0.298
4629 1 -1.77 -0.592
4630 1 -0.251 0.327
4631 2 0.417 -1.28
4632 2 -0.12 -1.22
4633 1 -2.19 -1.3
4634 1 2.11 0.942
4635 1 -0.214 -0.235
4636 2 1.05 0.219
4637 1 -0.863 0.174
4638 2 0.244 1.42
4639 1 0.0725 0.596
4640 2 -1.34 0.869
4641 2 -0.0874 -1.07
4642 2 -0.452 -1.22
4643 2 0.973 0.653
4644 1 0.911 -0.832
4645 2 0.303 -0.94
4646 1 0.282 -0.761
4647 2 1.7 -0.554
4648 2 0.659 1.28
4649 1 -0.192 0.791
4650 1 0.424 1.64
4651 2 -0.59 -1.04
4652 1 2.04 1.36
4653 1 -1.11 -0.351
4654 1 -1.86 -1.78
4655 1 -1.12 -0.315
4656 2 -0.932 -1.02
4657 2 1.71 -0.424
4658 1 0.726 -0.626
4659 2 -1.46 0.657
4660 2 -0.347 -1.13
4661 1 -1.21 -1.16
4662 2 0.541 1.41
4663 2 0.334 1.04
4664 2 1.31 0.118
4665 1 0.673 0.172
4666 2 1.14 0.866
4667 2 -0.372 -1.11
4668 2 1.29 0.644
4669 1 1.26 -1.25
4670 1 0.408 -0.664
4671 2 0.339 0.881
4672 1 0.00275 -0.0555
4673 1 -0.836 -0.65
4674 2 0.838 1.5
4675 1 -1.4 -1.54
4676 2 0.786 1.31
4677 1 -0.88 0.407
4678 2 0.987 0.258
4679 2 1.86 -0.213
4680 2 -1.53 0.679
4681 2 -1.12 0.699
4682 1 -1.19 -0.328
4683 2 0.829 -0.305
4684 2 1.16 0.847
4685 2 -0.434 -1.1
4686 2 -0.177 -1.45
4687 1 -0.131 1.76
4688 2 1.19 0.309
4689 2 0.189 1.35
4690 2 0.0963 -1.38
4691 2 -0.989 0.48
4692 1 -0.532 0.181
4693 1 0.704 -0.91
4694 1 -0.301 1.82
4695 1 0.0561 -0.479
4696 1 1.13 -1.27
4697 2 -0.206 -1.15
4698 2 -0.413 1.17
4699 1 -1.21 -0.854
4700 2 1.01 0.555
4701 2 0.879 1.03
4702 2 0.724 0.706
4703 1 -2.03 -1.23
4704 1 0.414 0.141
4705 1 0.466 0.322
4706 2 1.44 0.276
4707 2 0.97 1.15
4708 1 1.1 1.58
4709 2 0.719 0.759
4710 2 1.07 0.512
4711 2 -0.753 -1.08
4712 2 -0.451 1.72
4713 1 -1.24 -0.706
4714 2 0.179 -1.04
4715 1 0.214 -0.45
4716 2 0.364 -0.858
4717 1 -1.04 -0.131
4718 2 0.273 1.68
4719 2 1.19 0.289
4720 2 -0.436 -0.954
4721 1 -0.403 -0.488
4722 2 -0.8 1.66
4723 2 0.00854 1.31
4724 1 1.47 -1.44
4725 2 1.13 1.07
4726 2 -1.1 0.737
4727 2 -0.711 0.96
4728 2 1.81 -0.551
4729 2 -0.381 -1.08
4730 1 2 1.71
4731 2 -1.34 0.824
4732 1 -0.184 -0.751
4733 1 0.608 -1.18
4734 1 0.957 -0.572
4735 2 -0.243 -1.24
4736 2 0.914 0.26
4737 2 0.701 0.564
4738 1 1.35 1.33
4739 2 0.387 -0.798
4740 2 -1.02 -1.43
4741 1 1.71 1.17
4742 1 -0.178 -0.551
4743 2 -0.434 -1.16
4744 1 0.512 -0.49
4745 2 -0.434 2.24
4746 1 -2.17 -0.523
4747 2 1.18 0.766
4748 1 -0.00948 -0.336
4749 1 0.142 -0.698
4750 2 -1.28 0.559
4751 1 -1.01 -0.363
4752 2 -1.74 0.975
4753 1 1.34 -1.07
4754 1 1.28 1.35
4755 2 -0.274 -0.99
4756 2 1.39 0.0609
4757 2 -1.36 0.976
4758 2 0.99 0.771
4759 1 -1.82 -0.341
4760 2 0.423 1.74
4761 1 1.42 -0.208
4762 1 -0.261 0.204
4763 2 -1.69 0.706
4764 1 -1.24 -0.497
4765 1 -0.074 1.97
4766 1 1.4 -1.13
4767 2 0.411 1.47
4768 1 -1.51 -0.285
4769 1 1.12 -1.22
4770 2 -0.652 1.14
4771 1 0.608 0.0135
4772 1 0.0285 1.72
4773 2 -0.315 -1.09
4774 1 0.222 1.47
4775 2 -0.376 -0.975
4776 1 -0.356 -0.0513
4777 2 -0.42 1.11
4778 1 -1.17 -0.073
4779 2 -0.816 0.562
4780 2 1.02 0.44
4781 2 -0.828 -0.82
4782 2 -0.183 1.15
4783 1 -0.768 0.209
4784 1 -0.101 -0.122
4785 2 -1.55 0.378
4786 1 -0.825 0.481
4787 1 1.23 -1.55
4788 2 1.61 -0.387
4789 1 -0.785 -0.361
4790 1 -1.53 -1.01
4791 1 0.327 0.17
4792 1 1.35 -1.23
4793 2 -1.04 0.621
4794 2 0.424 0.471
4795 2 -0.0567 -1.41
4796 2 1.63 0.0545
4797 1 -0.522 0.877
4798 2 -0.391 1.03
4799 1 -1.54 -0.641
4800 2 0.0114 -1.46
4801 1 1.16 0.151
4802 1 -0.17 -0.346
4803 2 0.809 0.942
4804 2 0.602 1.06
4805 1 -0.879 0.499
4806 2 1.18 0.507
4807 2 -1.06 -0.937
4808 1 2.37 1.14
4809 1 -1.42 0.592
4810 2 1.88 0.116
4811 2 -1.06 0.817
4812 2 0.809 0.741
4813 2 1.22 0.217
4814 1 0.612 1.8
4815 1 1.25 -0.146
4816 2 1.28 -0.236
4817 2 -0.298 -1.26
4818 1 0.93 -0.375
4819 2 -0.626 -1.18
4820 1 -0.102 1.57
4821 1 -0.918 -0.578
4822 1 1.01 1.53
4823 2 0.805 0.42
4824 2 -0.958 0.536
4825 2 -0.051 -0.972
4826 1 -0.0443 -0.335
4827 2 0.822 0.501
4828 2 -0.337 1.66
4829 1 -0.957 0.039
4830 2 -0.0406 2.09
4831 2 -0.266 -1.2
4832 1 -0.216 -0.353
4833 1 -1.33 -0.861
4834 1 -1.87 -1.32
4835 2 -1.1 0.817
4836 2 0.568 0.244
4837 2 -0.672 -0.601
4838 2 0.847 1.4
4839 2 -0.125 -1.48
4840 2 0.504 0.0752
4841 1 0.257 0.154
4842 2 -0.269 1.6
4843 1 0.29 -0.481
4844 2 -2.06 0.392
4845 2 -1.14 0.849
4846 1 -1.54 0.516
4847 2 1.55 -0.466
4848 1 0.209 0.755
4849 1 -1.66 -0.56
4850 2 0.299 1.56
4851 2 -0.418 -1.26
4852 2 -0.0554 -1.28
4853 1 -1.1 0.641
4854 1 -0.016 -0.448
4855 2 0.463 0.498
4856 1 -1.56 -1.1
4857 2 0.287 -1.45
4858 2 -1.03 1.01
4859 2 0.826 0.84
4860 1 -1.31 -0.354
4861 2 -0.634 -1.15
4862 2 1.26 0.144
4863 2 -0.162 1.84
4864 2 -0.532 0.978
4865 2 0.527 -1.02
4866 1 -0.208 -0.646
4867 2 -0.58 -1.09
4868 2 -0.071 1.63
4869 1 -0.622 0.804
4870 2 -0.25 -1.23
4871 2 0.504 1.78
4872 1 2.29 1.22
4873 2 0.625 1.67
4874 2 -0.165 -0.697
4875 2 -0.317 1.77
4876 1 0.309 -0.689
4877 2 1.14 0.647
4878 1 -1.37 -0.177
4879 1 -0.988 -0.191
4880 1 -0.0273 0.739
4881 2 0.611 0.978
4882 1 -1.89 -1.7
4883 2 -0.936 1.81
4884 2 1.25 0.794
4885 2 -1.34 0.595
4886 2 0.469 1.91
4887 2 -1.57 0.629
4888 1 -1.61 -0.451
4889 1 -1.81 -0.488
4890 1 1.08 -0.996
4891 1 0.445 0.135
4892 2 0.764 0.469
4893 1 0.369 0.428
4894 2 -0.367 -1.04
4895 1 -0.139 0.132
4896 1 -0.987 -0.863
4897 2 -1.54 0.503
4898 1 0.434 -0.189
4899 1 -1.57 -1.47
4900 2 1.62 -0.0187
4901 1 0.659 -0.985
4902 2 0.196 1.27
4903 1 -1.42 -0.327
4904 1 1.82 1.43
4905 1 -0.487 -0.536
4906 1 0.235 1.48
4907 2 1.38 0.131
4908 1 -1.44 -0.0746
4909 1 -0.163 -0.398
4910 2 1.25 -0.322
4911 2 1.33 -0.0802
4912 1 -0.18 0.595
4913 1 -1.29 -0.754
4914 2 0.409 1.45
4915 1 -1.45 -1.25
4916 2 -1.32 0.995
4917 1 1.02 -0.728
4918 2 1.72 0.0291
4919 1 -1.78 -0.687
4920 1 -0.966 -0.628
4921 2 -1.57 0.378
4922 1 1.12 -0.659
4923 1 0.0235 -0.18
4924 1 -1.17 0.156
4925 1 -0.105 -0.442
4926 1 -0.256 -0.115
4927 2 0.414 1.16
4928 1 0.617 -0.0096
4929 2 -1.37 0.648
4930 2 0.774 0.617
4931 1 2.29 1.32
4932 1 0.501 0.0553
4933 2 0.981 0.532
4934 1 0.141 0.0947
4935 1 0.0436 0.0126
4936 1 -1.84 -1.64
4937 1 -1.22 -0.119
4938 2 -1.16 0.41
4939 2 1.25 -0.00263
4940 2 1.03 1.29
4941 1 0.773 -0.747
4942 2 -0.0297 -1.58
4943 2 0.217 -1.21
4944 2 -1.06 1.03
4945 1 -1.93 -0.92
4946 2 0.598 0.855
4947 1 -1.69 -1.27
4948 2 0.822 0.192
4949 2 -0.539 1.41
4950 1 0.00168 0.262
4951 2 -0.742 -1.02
4952 2 -1.31 -0.903
4953 1 0.878 -1.38
4954 2 0.465 -1.26
4955 1 -1.11 -0.821
4956 1 2.41 1.26
4957 1 -1.56 -0.172
4958 2 -0.855 -1.05
4959 1 0.000519 0.282
4960 1 -1.88 -0.979
4961 1 -0.895 -1.07
4962 1 0.235 0.772
4963 2 1.87 -1.16
4964 1 0.735 1.63
4965 1 0.0737 0.124
4966 2 -0.337 1.85
4967 1 -0.2 1.74
4968 2 1.2 -0.213
4969 1 0.382 0.175
4970 2 1.03 -0.191
4971 2 -0.739 1.32
4972 2 0.952 0.616
4973 1 -1.57 -0.205
4974 1 0.774 -1.22
4975 1 1.21 -1.24
4976 2 1.1 0.131
4977 1 0.397 0.513
4978 1 1.07 -1.38
4979 1 -1.37 -0.205
4980 1 -0.33 0.0829
4981 2 -0.718 -1.25
4982 2 -0.676 1.3
4983 2 0.434 2.19
4984 1 -0.882 -0.582
4985 1 1.16 -0.768
4986 2 0.572 -1.24
4987 1 -0.757 0.298
4988 2 0.67 1.15
4989 2 0.0301 -0.894
4990 2 1.22 1.35
4991 2 -0.685 0.989
4992 1 -0.377 -0.617
4993 2 0.13 1.41
4994 2 -1.09 1.39
4995 1 1.15 -1.14
4996 2 0.648 1.41
4997 2 0.981 0.0921
4998 2 0.318 1.4
4999 1 -0.501 0.0787
5000 2 -1.12 0.494
5001 1 -1.81 -0.994
5002 1 -0.748 -0.034
5003 2 0.544 1.41
5004 2 -0.944 1.02
5005 2 -0.533 1.22
5006 2 -0.446 -1.28
5007 2 0.498 -1.02
5008 2 -0.954 -1.19
5009 2 1.65 0.0404
5010 2 -2.03 0.359
5011 2 -0.235 -1.22
5012 1 0.627 -0.0629
5013 2 -1.93 0.525
5014 1 2.35 1.14
5015 1 0.233 -0.275
5016 1 -0.781 -0.113
5017 1 -0.327 0.612
5018 2 -1.41 1.09
5019 2 0.0489 -1.36
5020 2 0.253 -1.3
5021 1 -1.25 -0.656
5022 2 -1.59 0.322
5023 1 1.99 1.18
5024 1 2.2 1.26
